seed,unit,orient,di
6,40,H,-0.35748348
6,40,V,0.43087366
6,40,V,0.3680926
6,40,V,0.27544436
6,40,V,0.050575268
6,41,H,0.23728484
6,41,H,0.26621404
6,41,V,0.35922787
6,41,V,-0.09230572
6,41,V,-0.25894126
6,41,V,-0.2659719
6,41,V,-0.3253672
6,41,V,-0.1919396
6,41,V,-0.19804408
6,42,H,0.079319775
6,42,H,-0.033272035
6,42,H,0.314347
6,42,H,-0.50057846
6,42,H,0.21453558
6,42,H,-0.117105484
6,42,H,0.3494721
6,42,V,0.2357458
6,42,V,-0.10561187
6,42,V,0.068603545
6,43,H,-0.12817104
6,43,H,-0.15575449
6,43,H,0.24681494
6,43,H,0.5048871
6,43,H,0.43820164
6,44,H,-0.038404796
6,44,H,0.0067773717
6,44,H,-0.013448482
6,44,H,0.019740803
6,44,H,-0.029406771
6,44,H,-0.04633093
6,44,H,0.0006353046
6,44,H,-0.005458175
6,44,H,0.028332645
6,44,H,-0.014651893
6,44,V,0.035098583
6,44,V,0.02063567
6,45,H,-0.9839168
6,45,H,-0.9985087
6,45,V,0.34025064
6,45,V,0.43957436
6,45,V,0.43703178
6,45,V,0.49170086
6,46,H,0.98572
6,46,H,1.0
6,46,H,0.9993656
6,46,H,0.9980619
6,46,H,1.0
6,46,V,-1.0
6,46,V,-0.99527
6,46,V,-0.956559
6,47,V,0.26496798
6,47,V,0.06095297
6,47,V,0.0979833
6,47,V,0.10958209
6,47,V,0.03489179
6,47,V,0.22462381
6,47,V,-0.0016903966
6,47,V,0.02759728
6,47,V,0.015434701
6,47,V,-0.16104265
6,47,V,0.21279109
6,47,V,0.0070491456
6,47,V,0.036036793
6,47,V,0.018947631
6,47,V,-0.1748335
6,47,V,0.062471285
6,47,V,-0.013470073
6,47,V,-0.003613626
6,47,V,0.0015811623
6,48,H,-0.2718805
6,48,H,-0.25321382
6,48,H,-0.27013266
6,48,H,-0.10540425
6,48,V,0.3702245
6,48,V,0.33320808
6,48,V,0.14809503
6,48,V,0.17064157
6,48,V,0.10475482
6,48,V,0.15556243
6,48,V,-0.05398459
6,49,H,0.9403644
6,49,H,0.33313233
6,49,H,0.9580997
6,49,H,0.32968304
6,49,H,0.99498874
6,49,H,0.9980445
6,49,H,1.0
6,49,H,1.0
6,49,H,0.95194614
6,49,V,-0.6258174
6,49,V,-0.9591481
6,49,V,-0.96579945
6,49,V,-0.87381727
6,50,H,-0.29542628
6,50,V,-0.31492418
6,50,V,-0.14177355
6,50,V,-0.17110635
6,51,H,0.4838334
6,51,H,1.0
6,51,H,1.0
6,51,H,1.0
6,51,V,0.11932683
6,51,V,-0.70517486
6,52,V,0.1151312
6,52,V,0.11714009
6,52,V,0.122134075
6,52,V,0.40528914
6,53,H,-0.96801966
6,53,H,-0.9174246
6,53,H,-0.9203762
6,53,H,-0.8094528
6,54,V,-0.97340655
6,54,V,-0.9743464
6,54,V,-0.9638472
6,54,V,-0.9643798
6,55,H,-0.63804644
6,55,H,-0.23450482
6,55,H,-0.018146774
6,55,H,-0.38041794
6,55,H,-0.67003894
6,55,H,-0.27537337
6,55,H,-0.17679393
6,55,H,-0.26859036
6,55,H,-0.6239318
6,55,H,-0.29719502
6,55,H,-0.18306933
6,55,H,-0.04648277
6,55,H,-0.7375985
6,55,V,0.20749943
6,55,V,0.16492067
6,55,V,0.26065338
6,55,V,-0.08679205
6,55,V,0.16281758
6,55,V,-0.109346434
6,55,V,0.08384166
6,55,V,0.31527075
6,55,V,-0.02388284
6,55,V,0.0697319
6,55,V,0.5043028
6,55,V,0.39058375
6,56,H,-1.0
6,56,H,-1.0
6,56,V,-1.0
6,56,V,-1.0
6,56,V,-1.0
6,56,V,-1.0
6,57,H,1.0
6,58,H,-0.9220234
6,58,V,-0.14968786
6,58,V,-0.18465436
6,58,V,-0.16446665
6,58,V,-0.27352983
6,59,H,1.0
6,59,H,1.0
6,59,H,1.0
6,59,H,0.99996465
6,59,V,0.9838915
6,59,V,0.9994642
6,59,V,0.99959296
6,59,V,1.0
6,60,H,-1.0
6,60,H,-1.0
6,60,H,-1.0
6,60,H,-1.0
6,60,V,1.0
6,60,V,1.0
6,61,H,0.024229396
6,61,H,-0.10014595
6,61,H,-0.039495517
6,61,H,-0.20949832
6,61,H,-0.09132268
6,62,H,0.09813352
6,62,H,0.09129708
6,62,H,0.08720528
6,62,H,-0.06948746
6,62,H,-0.0069768867
6,62,H,-0.002283905
6,62,H,-0.028594444
6,62,H,-0.03213182
6,62,H,-0.0051161465
6,62,H,-0.14565088
6,62,H,-0.16264568
6,62,V,-0.17364651
6,62,V,-0.18011984
6,62,V,0.024300607
6,62,V,0.0054411096
6,62,V,0.040714324
6,62,V,0.025115443
6,62,V,0.0064722383
6,62,V,0.04681991
6,62,V,0.09777108
6,62,V,0.17039752
6,63,V,-0.68665445
6,63,V,-0.687936
6,63,V,-0.637658
6,63,V,-0.47414446
6,63,V,-0.40817818
6,64,H,-1.0
6,64,H,-1.0
6,64,H,-1.0
6,65,H,-1.0
6,65,H,-1.0
6,65,H,-1.0
6,65,H,-1.0
6,65,V,-1.0
6,65,V,-1.0
6,65,V,-1.0
6,65,V,-1.0
6,66,H,0.19770592
6,66,H,0.03309083
6,66,H,0.031775523
6,66,H,0.068003714
6,66,H,0.2013793
6,66,H,0.028497664
6,66,H,0.022499913
6,66,H,0.056024373
6,66,V,-0.37143108
6,66,V,0.06727852
6,66,V,0.03699873
6,66,V,0.077910416
6,66,V,0.020494228
6,67,H,0.22955546
6,67,H,0.15193786
6,67,H,0.2977999
6,67,H,0.16335844
6,67,H,0.23063776
6,67,H,0.1941283
6,67,H,0.283102
6,67,H,0.22169897
6,67,H,0.27393898
6,67,H,0.23284355
6,67,H,0.24409424
6,67,H,0.30755955
6,67,H,0.17786834
6,67,H,0.103235714
6,67,H,0.14240912
6,67,H,0.18814641
6,68,H,-1.0
6,68,H,-1.0
6,68,H,-1.0
6,68,H,-1.0
6,68,V,0.90386796
6,68,V,0.89889693
6,68,V,0.9109518
6,68,V,0.73918056
6,69,H,0.2743948
6,69,H,0.020455033
6,69,H,0.05155398
6,69,H,-0.0076806014
6,69,H,0.0610431
6,69,H,-0.006779782
6,69,H,-0.28635162
6,69,H,-0.08843533
6,70,H,0.015874144
6,70,H,0.065444894
6,70,H,-0.33832267
6,70,H,-0.07163887
6,70,H,-0.36953834
6,70,H,-0.045989227
6,70,H,-0.11490784
6,71,H,0.63832754
6,71,H,0.9356423
6,71,H,0.8564255
6,72,H,-0.20718819
6,72,H,-0.012271619
6,72,H,0.01041459
6,72,H,0.006491603
6,72,V,0.045735747
6,72,V,-0.1938037
6,72,V,0.2888031
6,72,V,0.18924707
6,73,H,-0.3069739
6,73,H,-0.36199772
6,73,H,0.32767066
6,73,H,0.577743
6,73,V,-0.99132407
6,73,V,-0.8957095
6,73,V,-0.8857615
6,73,V,-0.81392646
6,74,H,-1.0
6,74,H,-1.0
6,74,H,-1.0
6,74,H,-1.0
6,74,V,0.99993193
6,74,V,1.0
6,74,V,0.99907285
6,74,V,0.8141647
6,75,H,-0.537828
6,75,H,-0.26467788
6,75,H,-0.25888124
6,75,H,-0.6862949
6,75,H,-0.21200778
6,75,H,-0.43641457
6,75,H,-0.40214762
6,75,H,-0.48207495
6,75,H,-0.3071597
6,75,H,-0.36859542
6,75,H,-0.42914593
6,76,H,-0.2662673
6,76,H,-0.40050402
6,76,H,-0.4294881
6,76,H,-0.2908892
6,76,V,-0.28152904
6,76,V,-0.15488526
6,76,V,0.008913132
6,76,V,0.35217324
6,77,V,1.0
6,77,V,1.0
6,77,V,0.99965525
6,77,V,1.0
6,77,V,0.9917047
6,77,V,1.0
6,77,V,0.9690298
6,77,V,0.9545951
6,78,H,1.0
6,78,H,1.0
6,78,H,1.0
6,78,H,1.0
6,78,V,1.0
6,78,V,1.0
6,78,V,1.0
6,79,H,-0.9932704
6,79,H,-0.24580221
6,79,V,0.6327554
6,79,V,1.0
6,79,V,1.0
6,79,V,1.0
6,79,V,1.0
6,80,V,0.9996983
6,80,V,0.99812245
6,80,V,0.99575245
6,80,V,0.9974451
6,81,H,0.6744522
6,81,V,0.56856513
6,82,H,-0.044272866
6,82,H,-0.07039309
6,82,H,-0.036904387
6,82,H,-0.42019135
6,82,H,0.057545714
6,82,H,0.085957326
6,82,H,0.06777705
6,82,H,-0.37129396
6,82,V,0.253835
6,82,V,0.29000324
6,82,V,0.27412826
6,82,V,0.26038325
6,82,V,-0.9394617
6,83,H,-1.0
6,83,H,-1.0
6,83,H,-1.0
6,83,H,-1.0
6,83,H,-1.0
6,83,H,-0.9999533
6,83,H,-1.0
6,83,H,-1.0
6,83,H,-1.0
6,83,H,-0.9985819
6,83,H,-1.0
6,83,H,-1.0
6,83,H,-1.0
6,83,V,-1.0
6,83,V,-1.0
6,83,V,-1.0
6,83,V,-1.0
6,83,V,-1.0
6,83,V,-0.99956274
6,83,V,-1.0
6,83,V,-1.0
6,83,V,-0.99992746
6,83,V,-1.0
6,83,V,-1.0
6,84,H,-0.07435588
6,84,H,0.0652829
6,84,H,-0.07718929
6,84,H,0.050379865
6,84,H,0.004865199
6,84,H,0.041265123
6,84,H,0.011710528
6,84,H,0.105501585
6,84,V,-0.38075083
6,84,V,-0.23556958
6,84,V,-0.305303
6,84,V,-0.2845747
6,85,V,1.0
6,85,V,1.0
6,85,V,0.21464175
6,86,H,0.6363799
6,86,H,0.19707029
6,86,H,0.11203779
6,86,H,0.106803
6,86,H,-0.0147253005
6,86,H,-0.09499632
6,86,V,-0.7321299
6,86,V,-0.72128516
6,86,V,-0.73025924
6,86,V,-0.88358533
6,87,H,0.37459493
6,87,H,0.40975678
6,87,H,0.24651816
6,87,H,0.31854236
6,87,H,0.21701582
6,87,H,0.043855824
6,87,H,0.2877964
6,87,H,0.27983356
6,87,H,0.059354823
6,87,H,0.15409063
6,87,H,0.299565
6,87,H,0.06314654
6,87,H,-0.1409966
6,87,H,-0.21494874
6,87,V,-0.35627246
6,87,V,-0.35708243
6,87,V,-0.31890982
6,87,V,-0.4946047
6,87,V,-0.28227836
6,87,V,-0.3672825
6,87,V,-0.39771515
6,87,V,-0.29970014
6,87,V,-0.10569643
6,87,V,-0.11627734
6,88,H,0.05911988
6,88,H,0.08639903
6,88,H,0.017182011
6,88,H,0.09556647
6,88,H,0.093945056
6,88,H,0.091445155
6,88,H,0.07296438
6,88,H,0.0988681
6,88,H,0.11720493
6,88,H,0.19878544
6,88,H,0.20571874
6,88,H,0.22324485
6,88,V,0.14244327
6,88,V,0.13411807
6,88,V,0.14478591
6,88,V,0.035115696
6,88,V,0.070645675
6,88,V,0.042666875
6,88,V,0.06719079
6,88,V,0.07674422
6,88,V,0.050116662
6,88,V,-0.10180903
6,88,V,-0.048294585
6,88,V,-0.05221773
6,89,H,-0.25524208
6,89,H,-0.2493456
6,89,H,-0.15766083
6,89,H,-0.16264059
6,89,H,-0.0035858531
6,89,V,-0.1827812
6,89,V,-0.28949055
6,89,V,-0.38299614
6,89,V,-0.349816
6,89,V,-0.32224354
6,90,H,-0.13131692
6,90,H,1.0
6,90,H,1.0
6,90,V,1.0
6,90,V,1.0
6,90,V,1.0
6,90,V,1.0
6,90,V,1.0
6,91,H,-1.0
6,91,H,-1.0
6,91,H,-0.9996151
6,92,H,-0.28693184
6,92,H,-0.3080147
6,92,V,0.011447056
6,92,V,0.04204417
6,92,V,0.057057433
6,92,V,0.05582399
6,92,V,0.1921292
6,92,V,-0.012927353
6,92,V,0.0656379
6,92,V,0.051020507
6,92,V,0.0373623
6,92,V,0.2114285
6,93,H,-0.5420651
6,93,H,-0.6927078
6,93,H,-0.6018451
6,93,H,-0.29050177
6,93,H,-0.33240542
6,93,H,-0.35630998
6,93,V,0.7449492
6,93,V,0.56094736
6,93,V,0.74934816
6,93,V,-0.13536726
6,94,V,-0.3015675
6,94,V,-0.21432382
6,94,V,-0.22215462
6,94,V,-0.117589444
6,95,H,-1.0
6,95,H,-1.0
6,95,H,-1.0
6,95,H,-1.0
6,95,H,-0.9988921
6,95,V,0.9616895
6,95,V,0.9933002
6,95,V,1.0
6,95,V,-0.99737966
6,95,V,-0.99964935
6,96,H,0.03742286
6,96,H,-0.058336567
6,96,H,-0.3227298
6,96,H,-0.31745103
6,96,H,-0.2773035
6,96,H,-0.43611988
6,96,H,-0.37267148
6,96,H,-0.08361771
6,96,H,-0.43198428
6,96,V,0.50643384
6,96,V,-0.19519451
6,96,V,-0.3671186
6,96,V,0.62895435
6,96,V,-0.061304323
6,96,V,0.6109819
6,96,V,-0.06910787
6,96,V,-0.14222778
6,97,H,-1.0
6,97,H,1.0
6,97,H,-1.0
6,97,H,1.0
6,97,H,-1.0
6,97,H,1.0
6,97,H,-1.0
6,97,H,1.0
6,97,V,-1.0
6,97,V,-1.0
6,97,V,-1.0
6,97,V,-1.0
6,98,H,1.0
6,98,H,1.0
6,98,H,1.0
6,98,V,-0.99771595
6,98,V,-0.9965807
6,98,V,-0.9999229
6,98,V,0.19716856
6,99,H,-0.029240271
6,99,H,-0.09898968
6,99,H,-0.0905875
6,99,H,-0.6286035
6,99,V,0.51190823
6,99,V,0.6401787
6,99,V,0.59391516
6,99,V,0.5821559
6,99,V,0.43666452
6,99,V,0.54020536
6,99,V,0.67305076
6,99,V,0.60305226
6,99,V,0.61151165
6,99,V,0.47934204
6,99,V,0.8423763
6,99,V,0.96603894
6,99,V,0.94840205
6,99,V,0.9282923
6,99,V,0.7809251
6,100,H,-0.118079275
6,100,V,0.47793138
6,100,V,0.3201641
6,100,V,0.2644395
6,100,V,-0.01749484
6,100,V,-0.06902879
6,100,V,-0.028689751
6,100,V,-0.08016816
6,100,V,-0.2244629
6,100,V,-0.38945273
6,101,H,-1.0
6,101,H,-1.0
6,101,H,-1.0
6,101,H,-1.0
6,102,H,-0.16470355
6,102,H,-0.21822146
6,102,H,-0.30293915
6,102,V,-0.82363725
6,102,V,-0.578983
6,102,V,-0.58625615
6,102,V,-0.7146868
6,103,H,-1.0
6,103,H,-1.0
6,103,V,1.0
6,104,H,1.0
6,104,H,1.0
6,104,H,-0.37555987
6,104,V,-0.2328528
6,104,V,-0.9930691
6,104,V,-0.98942024
6,105,H,-0.2133442
6,105,H,-0.13078368
6,105,H,-0.20310232
6,105,H,-0.007221393
6,105,H,-0.057008203
6,105,H,-0.24732336
6,106,H,0.22643358
6,106,H,0.21120115
6,106,H,0.2090532
6,106,H,0.13739571
6,106,H,0.036911976
6,106,H,0.012856789
6,106,H,0.021153588
6,106,H,-0.18444921
6,106,H,0.13242495
6,106,H,0.01071347
6,106,H,0.024121288
6,106,H,0.021796988
6,106,H,-0.1670632
6,106,H,-0.13028319
6,106,H,-0.12864612
6,106,H,-0.095976256
6,106,V,-0.06865624
6,106,V,-0.0125364605
6,106,V,-0.037565265
6,106,V,0.21586084
6,106,V,0.026059514
6,106,V,0.034325875
6,106,V,0.0658531
6,106,V,0.04236644
6,106,V,0.04029175
6,106,V,0.044354584
6,106,V,0.10769239
6,106,V,0.109195456
6,106,V,0.16368398
6,107,H,0.9997166
6,107,H,-1.0
6,107,H,1.0
6,107,H,-1.0
6,107,H,1.0
6,107,H,-1.0
6,107,H,1.0
6,107,H,-0.99560106
6,107,V,1.0
6,107,V,-0.89429796
6,107,V,1.0
6,107,V,-0.9804869
6,107,V,1.0
6,107,V,-0.9872015
6,107,V,1.0
6,107,V,-0.98144937
6,108,H,-0.47241557
6,108,H,-0.24657747
6,108,H,0.47190452
6,108,H,0.42509618
6,108,H,0.4617202
6,108,V,-0.965391
6,108,V,-0.4159227
6,108,V,-0.9571499
6,108,V,-0.41282162
6,108,V,-0.9785614
6,108,V,-0.37911126
6,109,H,0.8581691
6,109,H,0.891654
6,109,H,0.96461445
6,109,H,0.3590836
6,109,H,0.5304241
6,109,H,0.53452134
6,109,H,0.951355
6,109,H,0.5401226
6,109,H,0.42107195
6,109,H,0.5706663
6,109,H,0.9564427
6,109,V,-0.9943883
6,110,H,0.29570973
6,110,V,-0.09128765
6,110,V,-0.24019036
6,110,V,-0.097479746
6,110,V,-0.20054221
6,111,H,-0.23274776
6,111,V,-0.30681184
6,111,V,-0.46461228
6,112,H,-0.97942454
6,112,H,-0.7191674
6,112,H,-0.741321
6,112,H,-0.491369
6,112,H,-0.961635
6,112,H,-0.30649745
6,112,H,-0.70810914
6,112,H,-0.3578875
6,112,H,-0.9803654
6,112,H,-0.32635882
6,112,H,-0.38947386
6,112,H,-0.51797116
6,112,H,-0.8205333
6,112,H,-0.2042793
6,112,H,-0.14331166
6,112,H,-0.37893337
6,112,V,0.43936607
6,112,V,0.5601771
6,112,V,0.5501963
6,112,V,0.31436598
6,112,V,0.30133143
6,112,V,0.32072827
6,112,V,0.29901722
6,112,V,0.17670457
6,112,V,0.2391149
6,112,V,0.3546531
6,112,V,-0.008942184
6,112,V,-0.0012324633
6,113,H,0.6432363
6,113,H,0.29577368
6,113,H,0.23880577
6,113,H,0.2844801
6,113,H,0.045594063
6,113,H,-0.0036697893
6,113,V,0.20517582
6,113,V,-0.026044514
6,113,V,0.16024366
6,113,V,-0.022515189
6,113,V,0.34020457
6,114,V,-1.0
6,114,V,0.4645806
6,114,V,1.0
6,115,H,-0.053277574
6,115,H,-0.0020191707
6,115,H,-0.015300818
6,115,H,-0.0071501317
6,115,H,0.03527957
6,115,H,-0.01687971
6,115,H,0.004303724
6,115,H,0.019795878
6,115,H,0.004084927
6,115,H,0.044896364
6,115,H,-0.118089154
6,115,H,-0.092533946
6,115,V,-0.047157794
6,115,V,-0.041754022
6,116,H,-0.25723758
6,116,H,-0.27622497
6,116,H,0.08771376
6,116,H,0.22695772
6,116,H,-0.33744246
6,116,H,0.15093307
6,116,H,0.23648839
6,116,H,0.16495864
6,116,H,-0.029834755
6,116,H,0.14589252
6,116,H,0.22472483
6,116,H,-0.099181876
6,116,V,-0.31650212
6,116,V,0.20018889
6,116,V,-0.38000137
6,116,V,-0.02782396
6,116,V,0.2018246
6,116,V,-0.15588003
6,116,V,-0.109239444
6,116,V,-0.10684651
6,116,V,0.2738828
6,116,V,-0.5150793
6,116,V,-0.22257808
6,117,H,-0.95808756
6,117,H,-0.9736251
6,117,H,-0.97060525
6,117,H,-0.9427029
6,117,V,-1.0
6,117,V,-1.0
6,117,V,-1.0
6,117,V,-1.0
6,118,H,-0.041212555
6,118,H,0.18349262
6,118,H,-0.08552029
6,118,H,-0.013146141
6,118,H,-0.20768858
6,118,H,-0.2988653
6,118,H,-0.22604233
6,118,V,0.49196792
6,119,H,0.1996758
6,119,H,-0.001532704
6,119,H,-0.06410307
6,119,H,-0.07952653
6,119,H,0.04080387
6,119,H,-0.06972613
6,119,H,-0.2463623
6,119,H,-0.111166395
6,119,V,1.0
6,119,V,0.9727104
6,119,V,0.9917912
6,119,V,0.99998
6,120,H,-0.0036526665
6,120,H,-0.10218183
6,120,H,-0.15496612
6,120,H,-0.037872907
6,120,H,-0.023205664
6,120,H,-0.81801206
6,120,H,-0.7182477
6,120,H,-0.66087157
6,120,V,-0.04935951
6,120,V,-0.0123483185
6,120,V,0.017278783
6,120,V,-0.040119164
6,120,V,-0.13676848
6,120,V,0.07154875
6,120,V,0.082326494
6,120,V,0.015096359
6,120,V,0.8073178
6,120,V,0.6313917
6,121,H,0.23087837
6,121,H,0.22867149
6,121,H,0.2503325
6,121,H,0.072071835
6,121,H,-0.02068178
6,121,H,-0.15951708
6,121,H,-0.037778854
6,121,H,0.07729519
6,121,H,-0.076448806
6,121,H,-0.0772675
6,121,H,-0.0791187
6,121,V,-0.021239497
6,121,V,0.11461398
6,121,V,0.070322074
6,121,V,0.38752604
6,122,V,0.14955617
6,122,V,0.2921744
6,122,V,-0.08133025
6,122,V,0.058000207
6,122,V,0.03764523
6,122,V,0.07169549
6,122,V,0.16373484
6,122,V,-0.09137113
6,122,V,-0.10152177
6,122,V,0.007416319
6,123,H,-0.15656728
6,123,H,-0.32246962
6,123,H,-0.16441321
6,123,H,-0.24493326
6,123,H,-0.08005972
6,123,H,-0.06110017
6,123,H,-0.030473335
6,123,H,-0.036970675
6,123,H,0.009926355
6,123,H,-0.10533858
6,123,H,0.012807997
6,124,H,1.0
6,124,H,1.0
6,124,H,1.0
6,124,H,1.0
6,124,H,1.0
6,124,H,1.0
6,124,H,1.0
6,124,H,1.0
6,124,H,1.0
6,124,H,1.0
6,124,V,0.97702277
6,124,V,0.9769508
6,124,V,0.9720497
6,124,V,0.9762564
6,124,V,0.9691829
6,124,V,0.77926075
6,124,V,0.718333
6,125,H,0.76967126
6,125,H,0.81938285
6,125,H,0.6776483
6,125,H,0.6285374
6,125,H,0.36245072
6,125,H,0.5300661
6,125,H,0.5847398
6,125,H,0.43375385
6,125,H,0.12418593
6,125,H,0.5917478
6,125,H,0.6417087
6,125,H,0.54568595
6,125,H,0.31143546
6,126,H,0.9889808
6,126,H,0.99626553
6,126,H,0.98881084
6,126,H,0.9577112
6,126,V,0.008000058
6,126,V,-0.18129554
6,126,V,0.0061436608
6,126,V,-0.025112145
6,126,V,-0.006717658
6,126,V,-0.04883295
6,126,V,0.026511796
6,126,V,0.21875319
6,127,H,0.33065966
6,127,H,0.34559256
6,127,H,0.28451252
6,127,H,0.27014798
6,127,V,0.46190137
6,127,V,0.3608483
6,127,V,-0.21018064
6,128,H,0.9926764
6,128,H,0.9577241
6,128,H,0.9717198
6,128,H,0.9397452
6,128,V,-0.32663387
6,128,V,-0.28737262
6,128,V,-0.2944564
6,128,V,-0.19609307
6,129,V,-0.8871215
6,129,V,-0.07545916
6,129,V,-0.8411694
6,129,V,-0.18275878
6,129,V,-0.8194312
6,129,V,-0.22267851
6,129,V,0.30679256
6,130,H,-0.24624017
6,130,H,-0.22803998
6,130,H,-0.14517991
6,130,H,-0.22854665
6,130,H,-0.62861246
6,130,V,-0.20649038
6,130,V,0.018469593
6,130,V,0.043285236
6,130,V,0.35241592
6,130,V,0.4212539
6,130,V,0.1219659
6,131,H,-0.6521805
6,131,H,-0.5987176
6,131,H,-0.74221784
6,131,H,-0.46527913
6,131,H,-0.47126752
6,131,H,-0.5586888
6,131,H,-0.5276249
6,131,H,-0.43302256
6,131,H,-0.47281525
6,131,H,-0.4754029
6,131,H,-0.50043684
6,131,H,-0.39213148
6,132,H,-0.054539744
6,132,H,0.07531461
6,132,V,-0.6964988
6,132,V,-0.6943274
6,132,V,-0.74698097
6,132,V,-0.8754295
6,133,H,0.03401169
6,133,H,-0.03371053
6,133,H,-0.03649497
6,133,H,-0.0043788883
6,133,H,-0.12054092
6,133,H,0.04211222
6,133,H,-0.09075829
6,133,H,-0.04603974
6,133,H,-0.038764928
6,133,H,-0.087256685
6,133,H,0.03396058
6,133,H,-0.0653102
6,133,H,-0.088520736
6,133,H,-0.0108189685
6,133,H,-0.07745651
6,133,V,0.13382956
6,133,V,0.045664962
6,133,V,-0.013589601
6,133,V,0.09883708
6,133,V,0.0056490456
6,133,V,0.08567505
6,133,V,-0.00807403
6,133,V,0.17539692
6,134,H,0.057727933
6,134,H,0.2433256
6,134,H,0.30554754
6,134,H,0.3766201
6,135,H,0.45014828
6,135,H,0.08958828
6,135,H,0.24685176
6,135,H,0.037174564
6,135,H,-0.40164053
6,135,H,0.47658232
6,135,H,0.11523781
6,135,H,0.21355243
6,135,H,-0.34087288
6,135,H,0.08390292
6,135,H,-0.6298353
6,135,V,0.17488316
6,135,V,-0.1888202
6,135,V,-0.14103864
6,135,V,-0.09875636
6,136,H,1.0
6,136,V,1.0
6,136,V,-1.0
6,137,H,-0.9616591
6,137,H,-0.9415688
6,137,H,-0.94625854
6,137,V,-0.030797055
6,137,V,-0.27772182
6,137,V,-0.25215352
6,137,V,-0.103765875
6,138,H,-0.973896
6,138,H,-0.69306415
6,138,H,-0.73424834
6,138,H,-0.5186082
6,138,H,-0.61334074
6,138,H,-0.9574524
6,138,H,-0.6584527
6,138,H,-0.58331513
6,138,H,-0.5699762
6,138,H,-0.5920327
6,139,H,0.26880872
6,139,H,0.046091314
6,139,H,0.11521296
6,139,H,0.9407424
6,139,H,0.474094
6,139,H,0.55164695
6,139,H,0.2499308
6,139,V,-0.17263581
6,139,V,-0.44340214
6,140,H,-1.0
6,140,H,-0.54390305
6,140,H,-0.5557523
6,140,H,0.73624325
6,140,H,-1.0
6,140,H,-1.0
6,140,H,-1.0
6,140,V,1.0
6,140,V,1.0
6,140,V,0.9984306
6,140,V,0.9696221
6,141,H,0.48483205
6,141,H,0.166057
6,141,H,0.18113877
6,141,H,-0.13004656
6,141,H,0.27778244
6,141,H,-0.024259375
6,141,H,-0.3109628
6,141,H,0.2978682
6,141,H,-0.0009557944
6,141,H,-0.003935625
6,141,H,-0.2852534
6,141,H,0.101517856
6,141,H,-0.16235827
6,141,H,-0.15183926
6,141,H,-0.15290438
6,141,H,-0.38299158
6,141,V,0.36121738
6,141,V,-0.10538462
6,141,V,-0.17724685
6,141,V,-0.20054045
6,141,V,-0.4641446
6,141,V,0.5027031
6,141,V,0.027952613
6,141,V,0.022607883
6,141,V,-0.041172154
6,141,V,-0.25665814
6,141,V,0.49392444
6,141,V,-0.0014166337
6,141,V,0.0661668
6,141,V,0.017396018
6,141,V,-0.24471381
6,141,V,0.6001749
6,141,V,0.19637495
6,141,V,0.2040415
6,141,V,0.1568092
6,141,V,-0.047623087
6,142,H,-0.35485137
6,142,H,-0.13305424
6,142,H,-0.15554646
6,142,H,-0.13481411
6,142,H,-0.017321834
6,142,H,0.1994842
6,142,H,0.12898195
6,142,H,0.25434124
6,142,H,0.10318321
6,142,H,0.19170006
6,142,H,0.20785204
6,142,H,0.12809598
6,142,H,0.18470168
6,142,H,0.14409724
6,142,H,0.15181586
6,142,H,0.39152998
6,142,H,0.29638362
6,142,H,0.3551734
6,142,H,0.30459994
6,142,H,0.44325832
6,142,V,0.32136
6,142,V,0.27332348
6,142,V,0.11986676
6,142,V,0.5561114
6,142,V,0.12335375
6,142,V,-0.0009817828
6,142,V,-0.07923693
6,142,V,-0.006514159
6,142,V,0.024299407
6,142,V,0.032372802
6,142,V,-0.40230283
6,142,V,-0.20165694
6,142,V,-0.10772
6,142,V,-0.10848189
6,142,V,-0.20482847
6,143,V,-0.98788404
6,143,V,-0.19470513
6,143,V,-0.22236331
6,143,V,-0.20909055
6,143,V,-0.4179158
6,143,V,-0.20669626
6,143,V,-0.21801962
6,143,V,-0.19385228
6,143,V,-0.42716613
6,144,H,-1.0
6,144,H,-1.0
6,144,H,-0.19701114
6,144,H,-0.46055868
6,144,H,-1.0
6,144,V,0.84355605
6,145,H,0.14571215
6,145,H,-0.06330928
6,145,H,-0.07298682
6,145,H,0.01440491
6,145,H,0.02666135
6,145,H,-0.030784072
6,145,H,-0.023131752
6,145,H,-0.07831936
6,145,H,0.0019176848
6,145,H,-0.08035141
6,145,H,-0.061767306
6,145,H,-0.058183104
6,145,V,-0.27418908
6,145,V,-0.1751008
6,145,V,-0.1994781
6,145,V,-0.081989005
6,145,V,-0.037281264
6,145,V,-0.02660481
6,145,V,-0.00018611201
6,145,V,0.008164565
6,145,V,-0.075188845
6,145,V,-0.03286581
6,145,V,-0.018312287
6,145,V,-0.02235566
6,145,V,0.0060230386
6,145,V,0.080042504
6,146,H,0.26981416
6,146,H,0.080536395
6,146,H,0.07263711
6,146,H,0.08634928
6,146,H,-0.038544
6,146,H,0.024490472
6,146,H,-0.1131156
6,147,H,0.38257796
6,147,H,0.33213595
6,147,H,0.318741
6,148,H,1.0
6,148,V,1.0
6,148,V,-1.0
6,148,V,-1.0
6,148,V,-0.99991685
6,149,H,0.24066758
6,149,H,0.5219042
6,149,H,-0.04385491
6,149,H,0.031586267
6,149,H,-0.06437309
6,149,H,-0.043076783
6,149,H,-0.17728516
